Date,Price,Signal,Year,Strike,StrikeCount,Open,High,Low,Close,Adj Close,Volume
1980-03-17,,,,,,0.0,0.8271409869194031,0.8085539937019348,0.8178470134735107,0.4040139615535736,1158040
1980-03-18,,,,,,0.0,0.8302389979362488,0.814749002456665,0.8271409869194031,0.40860530734062195,1622063
1980-03-19,,,,,,0.0,0.8426309823989868,0.8271409869194031,0.8426309823989868,0.41625702381134033,1367859
1980-03-20,,,,,,0.0,0.8612179756164551,0.8395329713821411,0.8395329713821411,0.41472703218460083,3046412
1980-03-21,,,,,,0.0,0.848825991153717,0.8364350199699402,0.8364350199699402,0.4131966531276703,1020851
1980-03-24,,,,,,0.0,0.8426309823989868,0.8302389979362488,0.8302389979362488,0.4101357161998749,778752
1980-03-25,,,,,,0.0,0.8426309823989868,0.8271409869194031,0.8302389979362488,0.4101357161998749,944186
1980-03-26,,,,,,0.0,0.8426309823989868,0.8271409869194031,0.8426309823989868,0.41625702381134033,2332220
1980-03-27,,,,,,0.0,0.8302389979362488,0.8116520047187805,0.8116520047187805,0.40095365047454834,770682
1980-03-28,,,,,,0.0,0.8426309823989868,0.8302389979362488,0.8364350199699402,0.4131966531276703,459988
1980-03-31,,,,,,0.0,0.8519240021705627,0.8364350199699402,0.8457289934158325,0.41778773069381714,250169
1980-04-01,,,,,,0.0,0.8612179756164551,0.8457289934158325,0.8581200242042542,0.4239087700843811,201749
1980-04-02,,,,,,0.0,0.9045889973640442,0.8581200242042542,0.8983929753303528,0.4438035190105438,758577
1980-04-03,,,,,,0.0,0.9262740015983582,0.9014909863471985,0.9169800281524658,0.4529854357242584,1480839
1980-04-07,,,,,,0.0,0.9169800281524658,0.9014909863471985,0.9014909863471985,0.445334255695343,464023
1980-04-08,,,,,,0.0,0.8952950239181519,0.8860009908676147,0.8860009908676147,0.4376819431781769,1355754
1980-04-09,,,,,,0.0,0.8860009908676147,0.8860009908676147,0.8860009908676147,0.4376819431781769,347009
1980-04-10,,,,,,0.0,0.9045889973640442,0.8921970129013062,0.8952950239181519,0.44227334856987,314729
1980-04-11,,,,,,0.0,0.9169800281524658,0.9014909863471985,0.9045889973640442,0.44686442613601685,710157
1980-04-14,,,,,,0.0,0.8983929753303528,0.8921970129013062,0.8921970129013062,0.44074293971061707,205784
1980-04-15,,,,,,0.0,0.9045889973640442,0.8952950239181519,0.8983929753303528,0.4438035190105438,197714
1980-04-16,,,,,,0.0,0.9169800281524658,0.9045889973640442,0.9045889973640442,0.44686442613601685,2134506
1980-04-17,,,,,,0.0,0.8983929753303528,0.8921970129013062,0.8983929753303528,0.4438035190105438,1371894
1980-04-18,,,,,,0.0,0.9076870083808899,0.8983929753303528,0.8983929753303528,0.4438035190105438,391393
1980-04-21,,,,,,0.0,0.9045889973640442,0.8983929753303528,0.8983929753303528,0.4438035190105438,379288
1980-04-22,,,,,,0.0,0.9293720126152039,0.9045889973640442,0.9045889973640442,0.44686442613601685,1125760
1980-04-23,,,,,,0.0,0.9200779795646667,0.9045889973640442,0.9107850193977356,0.44992515444755554,625422
1980-04-24,,,,,,0.0,0.9169800281524658,0.9076870083808899,0.9169800281524658,0.4529854357242584,246134
1980-04-25,,,,,,0.0,0.9200779795646667,0.9138820171356201,0.9138820171356201,0.45145514607429504,121049
1980-04-28,,,,,,0.0,0.9262740015983582,0.9138820171356201,0.9262740015983582,0.4575769901275635,347009
1980-04-29,,,,,,0.0,0.9262740015983582,0.9231759905815125,0.9231759905815125,0.45604607462882996,1166110
1980-04-30,,,,,,0.0,0.9262740015983582,0.9200779795646667,0.9200779795646667,0.4545160233974457,431743
1980-05-01,,,,,,0.0,0.9479590058326721,0.9324700236320496,0.9448620080947876,0.4667591452598572,500338
1980-05-02,,,,,,0.0,0.9510570168495178,0.9355679750442505,0.9355679750442505,0.46216779947280884,217889
1980-05-05,,,,,,0.0,0.9479590058326721,0.9355679750442505,0.9479590058326721,0.4682892858982086,455953
1980-05-06,,,,,,0.0,0.9541550278663635,0.9417639970779419,0.9479590058326721,0.4682892858982086,375253
1980-05-07,,,,,,0.0,0.9541550278663635,0.9386659860610962,0.9417639970779419,0.4652288258075714,407533
1980-05-08,,,,,,0.0,0.9541550278663635,0.9417639970779419,0.9479590058326721,0.4682892858982086,1343649
1980-05-09,,,,,,0.0,0.9510570168495178,0.9386659860610962,0.9417639970779419,0.4652288258075714,669807
1980-05-12,,,,,,0.0,0.9510570168495178,0.9417639970779419,0.9510570168495178,0.4698196351528168,141224
1980-05-13,,,,,,0.0,0.9665470123291016,0.9603509902954102,0.9603509902954102,0.4744105041027069,322799
1980-05-14,,,,,,0.0,0.9789379835128784,0.9603509902954102,0.9665470123291016,0.47747159004211426,439813
1980-05-15,,,,,,0.0,0.9727429747581482,0.9603509902954102,0.9634490013122559,0.47594118118286133,72630
1980-05-16,,,,,,0.0,0.9665470123291016,0.9603509902954102,0.9603509902954102,0.4744105041027069,8070
1980-05-19,,,,,,0.0,0.9572529792785645,0.9417639970779419,0.9417639970779419,0.4652288258075714,1428384
1980-05-20,,,,,,0.0,0.9572529792785645,0.9417639970779419,0.9510570168495178,0.4698196351528168,1388034
1980-05-21,,,,,,0.0,0.9634490013122559,0.9541550278663635,0.9603509902954102,0.4744105041027069,371218
1980-05-22,,,,,,0.0,0.9696450233459473,0.9634490013122559,0.9696450233459473,0.47900205850601196,314729
1980-05-23,,,,,,0.0,0.9851340055465698,0.9727429747581482,0.9789379835128784,0.48359254002571106,1351719
1980-05-27,,,,,,0.0,0.9665470123291016,0.9603509902954102,0.9634490013122559,0.47594118118286133,229994
1980-05-28,,,,,,0.0,0.9665470123291016,0.9572529792785645,0.9665470123291016,0.47747159004211426,242099
1980-05-29,,,,,,0.0,0.9727429747581482,0.9665470123291016,0.9665470123291016,0.47747159004211426,36315
1980-05-30,,,,,,0.0,0.9665470123291016,0.9603509902954102,0.9665470123291016,0.47747159004211426,3453945
1980-06-02,,,,,,0.0,0.9665470123291016,0.9510570168495178,0.9541550278663635,0.4713497757911682,217889
1980-06-03,,,,,,0.0,0.9572529792785645,0.9479590058326721,0.9572529792785645,0.47288015484809875,2134506
1980-06-04,,,,,,0.0,0.9634490013122559,0.9479590058326721,0.9634490013122559,0.47594118118286133,468058
1980-06-05,,,,,,0.0,0.9696450233459473,0.9603509902954102,0.9696450233459473,0.47900205850601196,1751183
1980-06-06,,,,,,0.0,0.9789379835128784,0.9634490013122559,0.9758409857749939,0.48206254839897156,2469409
1980-06-09,,,,,,0.0,0.9696450233459473,0.9541550278663635,0.9603509902954102,0.4744105041027069,577003
1980-06-10,,,,,,0.0,0.9634490013122559,0.9479590058326721,0.9479590058326721,0.4682892858982086,621387
1980-06-11,,,,,,0.0,0.9572529792785645,0.9417639970779419,0.9572529792785645,0.47288015484809875,819102
1980-06-12,,,,,,0.0,0.9634490013122559,0.9541550278663635,0.9541550278663635,0.4713497757911682,391393
1980-06-13,,,,,,0.0,0.9510570168495178,0.9355679750442505,0.9510570168495178,0.4698196351528168,298589
1980-06-16,,,,,,0.0,0.9541550278663635,0.9448620080947876,0.9541550278663635,0.4713497757911682,141224
1980-06-17,,,,,,0.0,0.9634490013122559,0.9479590058326721,0.9634490013122559,0.47594118118286133,1141900
1980-06-18,,,,,,0.0,0.9572529792785645,0.9479590058326721,0.9510570168495178,0.4698196351528168,1121725
1980-06-19,,,,,,0.0,0.9510570168495178,0.9355679750442505,0.9417639970779419,0.4652288258075714,597177
1980-06-20,,,,,,0.0,0.9417639970779419,0.8983929753303528,0.9169800281524658,0.4529854357242584,1069270
1980-06-23,,,,,,0.0,0.9262740015983582,0.9138820171356201,0.9231759905815125,0.45604607462882996,694017
1980-06-24,,,,,,0.0,0.9541550278663635,0.9293720126152039,0.9479590058326721,0.4682892858982086,3207811
1980-06-25,,,,,,0.0,0.9634490013122559,0.9510570168495178,0.9541550278663635,0.4713497757911682,1492944
1980-06-26,,,,,,0.0,0.9665470123291016,0.9541550278663635,0.9572529792785645,0.47288015484809875,435778
1980-06-27,,,,,,0.0,0.9603509902954102,0.9448620080947876,0.9572529792785645,0.47288015484809875,1371894
1980-06-30,,,,,,0.0,0.9603509902954102,0.9479590058326721,0.9479590058326721,0.4682892858982086,185609
1980-07-01,,,,,,0.0,0.9603509902954102,0.9510570168495178,0.9572529792785645,0.47288015484809875,1359789
1980-07-02,,,,,,0.0,0.9665470123291016,0.9510570168495178,0.9665470123291016,0.47747159004211426,637527
1980-07-03,,,,,,0.0,0.9913300275802612,0.9665470123291016,0.9913300275802612,0.4897138774394989,3514470
1980-07-07,,,,,,0.0,1.0316029787063599,1.009917974472046,1.0316029787063599,0.5096086263656616,1396104
1980-07-08,,,,,,0.0,1.0656800270080566,1.0470919609069824,1.0656800270080566,0.5264428853988647,1218565
1980-07-09,,,,,,0.0,1.084267020225525,1.0439950227737427,1.0811690092086792,0.5340940952301025,593142
1980-07-10,,,,,,0.0,1.062582015991211,1.0223089456558228,1.0223089456558228,0.5050175786018372,1731008
1980-07-11,,,,,,0.0,1.0254069566726685,1.016113042831421,1.0192110538482666,0.503487765789032,2106261
1980-07-14,,,,,,0.0,1.0532879829406738,1.0285049676895142,1.0532879829406738,0.5203214287757874,1404174
1980-07-15,,,,,,0.0,1.084267020225525,1.062582015991211,1.0811690092086792,0.5340940952301025,1892407
1980-07-16,,,,,,0.0,1.0811690092086792,1.0656800270080566,1.0656800270080566,0.5264428853988647,508408
1980-07-17,,,,,,0.0,1.0997569561004639,1.071876049041748,1.093561053276062,0.5402160882949829,629457
1980-07-18,,,,,,0.0,1.1028549671173096,1.0904630422592163,1.1028549671173096,0.5448070764541626,2400815
1980-07-21,,,,,,0.0,1.109050989151001,1.1028549671173096,1.1059529781341553,0.5463376641273499,669807
1980-07-22,,,,,,0.0,1.109050989151001,1.0873650312423706,1.0904630422592163,0.5386855006217957,512443
1980-07-23,,,,,,0.0,1.0997569561004639,1.0904630422592163,1.093561053276062,0.5402160882949829,181574
1980-07-24,,,,,,0.0,1.1028549671173096,1.0873650312423706,1.0997569561004639,0.5432769060134888,802962
1980-07-25,,,,,,0.0,1.1059529781341553,1.084267020225525,1.1059529781341553,0.5463376641273499,189644
1980-07-28,,,,,,0.0,1.109050989151001,1.0997569561004639,1.0997569561004639,0.5432769060134888,762612
1980-07-29,,,,,,0.0,1.0997569561004639,1.0904630422592163,1.093561053276062,0.5402160882949829,597177
1980-07-30,,,,,,0.0,1.1028549671173096,1.093561053276062,1.0966589450836182,0.5417463183403015,326834
1980-07-31,,,,,,0.0,1.1028549671173096,1.0873650312423706,1.093561053276062,0.5402160882949829,1585748
1980-08-01,,,,,,0.0,1.109050989151001,1.0904630422592163,1.109050989151001,0.5478681325912476,1258915
1980-08-04,,,,,,0.0,1.130735993385315,1.0997569561004639,1.130735993385315,0.5585805773735046,419638
1980-08-05,,,,,,0.0,1.18340003490448,1.1462249755859375,1.1803020238876343,0.5830658674240112,1279090
1980-08-06,,,,,,0.0,1.2236729860305786,1.152420997619629,1.177204966545105,0.5815361738204956,1759253
1980-08-07,,,,,,0.0,1.2019879817962646,1.1895960569381714,1.198889970779419,0.5922480821609497,1613993
1980-08-08,,,,,,0.0,1.208184003829956,1.1741069555282593,1.18340003490448,0.5845962762832642,689982
1980-08-11,,,,,,0.0,1.177204966545105,1.1431280374526978,1.152420997619629,0.5692923665046692,496303
1980-08-12,,,,,,0.0,1.152420997619629,1.140030026435852,1.1462249755859375,0.5662323236465454,806997
1980-08-13,,,,,,0.0,1.1493229866027832,1.130735993385315,1.140030026435852,0.5631715655326843,330869
1980-08-14,,,,,,0.0,1.1493229866027832,1.140030026435852,1.1493229866027832,0.567762017250061,516478
1980-08-15,,,,,,0.0,1.1586170196533203,1.1462249755859375,1.1586170196533203,0.5723533630371094,407533
1980-08-18,,,,,,0.0,1.161715030670166,1.140030026435852,1.140030026435852,0.5631715655326843,540688
1980-08-19,,,,,,0.0,1.161715030670166,1.140030026435852,1.161715030670166,0.5738839507102966,516478
1980-08-20,,,,,,0.0,1.152420997619629,1.1462249755859375,1.1462249755859375,0.5662323236465454,229994
1980-08-21,,,,,,0.0,1.1895960569381714,1.1555190086364746,1.1895960569381714,0.5876569151878357,685947
