Date,Price,Signal,Year,Strike,StrikeCount
2025-01-16,113.82,BUY,2025,,0
2025-01-15,111.79,SHORT,2025,X,1
2025-01-08,113.9,BUY,2025,X,1
2024-12-30,113.76,SELL,2024,X,1
2024-12-20,113.65,BUY,2024,Y,0
2024-12-02,118.27,SELL,2024,Y,0
2024-11-22,117.63,BUY,2024,Y,0
2024-11-20,116.1,SELL,2024,X,2
2024-11-18,116.27,BUY,2024,X,2
2024-11-07,116.43,SHORT,2024,Y,0
2024-11-05,117.73,BUY,2024,X,1
2024-10-22,116.49,SELL,2024,X,1
2024-10-09,115.34,BUY,2024,Y,0
2024-09-25,112.98,SHORT,2024,X,4
2024-09-23,114.31,BUY,2024,X,1
2024-09-18,116.22,SELL,2024,Y,0
2024-08-14,108.58,BUY,2024,Y,0
2024-08-12,108.05,SELL,2024,X,3
2024-08-02,110.53,BUY,2024,X,1
2024-07-26,105.4,SELL,2024,X,2
2024-07-22,102.83,BUY,2024,Y,0
2024-07-16,102.72,SELL,2024,X,1
2024-07-11,103.71,BUY,2024,X,7
2024-07-03,102.87,SHORT,2024,X,3
2024-06-14,103.68,BUY,2024,X,6
2024-05-28,103.24,SHORT,2024,X,2
2024-05-22,104.82,BUY,2024,X,5
2024-05-21,103.03,SHORT,2024,X,1
2024-05-16,104.87,BUY,2024,X,4
2024-04-30,106.18,SHORT,2024,Y,0
2024-04-26,107.53,BUY,2024,X,3
2024-04-12,109.91,SHORT,2024,Y,0
2024-04-09,111.55,BUY,2024,X,2
2024-04-03,111.73,SHORT,2024,Y,0
2024-03-27,112.36,BUY,2024,X,1
2024-03-11,120.54,SELL,2024,Y,0
2024-03-07,120.48,BUY,2024,Y,0
2024-03-05,118.48,SELL,2024,X,6
2024-02-28,119.87,BUY,2024,X,1
2024-02-26,118.82,SELL,2024,X,5
2024-02-15,112.63,BUY,2024,Y,0
2024-02-05,111.65,SELL,2024,X,4
2024-02-01,113.81,BUY,2024,X,1
2024-01-26,112.87,SHORT,2024,X,1
2024-01-04,110.98,BUY,2024,Y,0
2023-12-29,110.07,SELL,2023,X,3
2023-12-11,104.95,BUY,2023,Y,0
2023-12-07,104.05,SELL,2023,X,2
2023-11-13,95.79,BUY,2023,Y,0
2023-11-06,95.24,SELL,2023,X,1
2023-10-31,94.2,BUY,2023,Y,0
2023-10-02,95.73,SHORT,2023,Y,0
2023-09-28,96.94,BUY,2023,X,1
2023-09-15,102.32,SHORT,2023,Y,0
2023-09-11,102.15,BUY,2023,Y,0
2023-09-01,102.85,SHORT,2023,Y,0
2023-08-30,104.41,BUY,2023,X,1
2023-08-24,104.58,SHORT,2023,Y,0
2023-08-22,104.47,BUY,2023,Y,0
2023-08-17,104.93,SHORT,2023,Y,0
2023-08-14,105.64,BUY,2023,X,2
2023-08-09,105.3,SHORT,2023,X,1
2023-08-04,107.65,BUY,2023,X,1
2023-07-25,112.93,SELL,2023,Y,0
2023-07-20,108.44,BUY,2023,Y,0
2023-06-28,107.61,SELL,2023,X,1
2023-06-13,101.86,BUY,2023,Y,0
2023-06-06,103.43,SHORT,2023,Y,0
2023-05-26,102.87,BUY,2023,Y,0
2023-05-16,109.39,SHORT,2023,Y,0
2023-04-28,109.85,BUY,2023,X,1
2023-04-24,110.53,SELL,2023,Y,0
2023-04-14,103.96,BUY,2023,Y,0
2023-04-10,104.09,SELL,2023,Y,0
2023-03-24,98.05,BUY,2023,Y,0
2023-03-22,96.86,SHORT,2023,X,1
2023-03-16,98.5,BUY,2023,X,1
2023-03-07,102.43,SHORT,2023,Y,0
2023-03-02,102.04,BUY,2023,Y,0
