Date,Price,Signal,Year,Strike,StrikeCount
2024-07-11,96.54,BUY,2024,,0
2024-06-21,98.87,SHORT,2024,Y,0
2024-06-04,99.76,BUY,2024,X,1
2024-05-29,99.25,SELL,2024,X,2
2024-05-14,96.94,BUY,2024,Y,0
2024-05-09,96.06,SELL,2024,X,1
2024-04-08,87.67,BUY,2024,Y,0
2024-04-01,88.11,SHORT,2024,Y,0
2024-03-20,87.95,BUY,2024,Y,0
2024-03-12,88.43,SELL,2024,Y,0
2024-02-06,77.62,BUY,2024,Y,0
2024-01-31,76.69,SELL,2024,X,1
2024-01-29,77.9,BUY,2024,X,2
2024-01-11,76.08,SHORT,2024,X,1
2024-01-08,77.51,BUY,2024,X,1
2023-12-29,82.26,SELL,2023,Y,0
2023-12-11,75.95,BUY,2023,Y,0
